,datadate,conm,tic,prccd
3717,2019-08-27,SPDR GOLD TRUST,GLD,145.57
3718,2019-08-28,SPDR GOLD TRUST,GLD,145.16
3719,2019-08-29,SPDR GOLD TRUST,GLD,144.12
3720,2019-08-30,SPDR GOLD TRUST,GLD,143.75
3721,2019-09-03,SPDR GOLD TRUST,GLD,145.75
3722,2019-09-04,SPDR GOLD TRUST,GLD,146.66
3723,2019-09-05,SPDR GOLD TRUST,GLD,143.14
3724,2019-09-06,SPDR GOLD TRUST,GLD,141.92
3725,2019-09-09,SPDR GOLD TRUST,GLD,141.39
3726,2019-09-10,SPDR GOLD TRUST,GLD,140.18
3727,2019-09-11,SPDR GOLD TRUST,GLD,141.03
3728,2019-09-12,SPDR GOLD TRUST,GLD,141.32
3729,2019-09-13,SPDR GOLD TRUST,GLD,140.15
3730,2019-09-16,SPDR GOLD TRUST,GLD,141.32
3731,2019-09-17,SPDR GOLD TRUST,GLD,141.6
3732,2019-09-18,SPDR GOLD TRUST,GLD,140.71
3733,2019-09-19,SPDR GOLD TRUST,GLD,141.28
3734,2019-09-20,SPDR GOLD TRUST,GLD,142.95
3735,2019-09-23,SPDR GOLD TRUST,GLD,143.75
3736,2019-09-24,SPDR GOLD TRUST,GLD,144.51
3737,2019-09-25,SPDR GOLD TRUST,GLD,141.83
3738,2019-09-26,SPDR GOLD TRUST,GLD,141.79
3739,2019-09-27,SPDR GOLD TRUST,GLD,141.06
3740,2019-09-30,SPDR GOLD TRUST,GLD,138.87
3741,2019-10-01,SPDR GOLD TRUST,GLD,139.63
3742,2019-10-02,SPDR GOLD TRUST,GLD,141.26
3743,2019-10-03,SPDR GOLD TRUST,GLD,141.9
3744,2019-10-04,SPDR GOLD TRUST,GLD,141.9
3745,2019-10-07,SPDR GOLD TRUST,GLD,140.69
3746,2019-10-08,SPDR GOLD TRUST,GLD,141.92
3747,2019-10-09,SPDR GOLD TRUST,GLD,142.05
3748,2019-10-10,SPDR GOLD TRUST,GLD,140.81
3749,2019-10-11,SPDR GOLD TRUST,GLD,140.03
3750,2019-10-14,SPDR GOLD TRUST,GLD,140.59
3751,2019-10-15,SPDR GOLD TRUST,GLD,139.61
3752,2019-10-16,SPDR GOLD TRUST,GLD,140.41
3753,2019-10-17,SPDR GOLD TRUST,GLD,140.61
3754,2019-10-18,SPDR GOLD TRUST,GLD,140.46
3755,2019-10-21,SPDR GOLD TRUST,GLD,139.79
3756,2019-10-22,SPDR GOLD TRUST,GLD,140.2
3757,2019-10-23,SPDR GOLD TRUST,GLD,140.53
3758,2019-10-24,SPDR GOLD TRUST,GLD,141.53
3759,2019-10-25,SPDR GOLD TRUST,GLD,141.86
3760,2019-10-28,SPDR GOLD TRUST,GLD,140.64
3761,2019-10-29,SPDR GOLD TRUST,GLD,140.25
3762,2019-10-30,SPDR GOLD TRUST,GLD,141.02
3763,2019-10-31,SPDR GOLD TRUST,GLD,142.43
3764,2019-11-01,SPDR GOLD TRUST,GLD,142.56
3765,2019-11-04,SPDR GOLD TRUST,GLD,142.15
3766,2019-11-05,SPDR GOLD TRUST,GLD,139.85
3767,2019-11-06,SPDR GOLD TRUST,GLD,140.45
3768,2019-11-07,SPDR GOLD TRUST,GLD,138.27
3769,2019-11-08,SPDR GOLD TRUST,GLD,137.39
3770,2019-11-11,SPDR GOLD TRUST,GLD,137.06
3771,2019-11-12,SPDR GOLD TRUST,GLD,137.43
3772,2019-11-13,SPDR GOLD TRUST,GLD,137.98
3773,2019-11-14,SPDR GOLD TRUST,GLD,138.56
3774,2019-11-15,SPDR GOLD TRUST,GLD,138.21
3775,2019-11-18,SPDR GOLD TRUST,GLD,138.62
3776,2019-11-19,SPDR GOLD TRUST,GLD,138.69
3777,2019-11-20,SPDR GOLD TRUST,GLD,138.76
3778,2019-11-21,SPDR GOLD TRUST,GLD,138.0
3779,2019-11-22,SPDR GOLD TRUST,GLD,137.74
3780,2019-11-25,SPDR GOLD TRUST,GLD,137.08
3781,2019-11-26,SPDR GOLD TRUST,GLD,137.74
3782,2019-11-27,SPDR GOLD TRUST,GLD,137.01
3783,2019-11-29,SPDR GOLD TRUST,GLD,137.86
3784,2019-12-02,SPDR GOLD TRUST,GLD,137.79
3785,2019-12-03,SPDR GOLD TRUST,GLD,139.11
3786,2019-12-04,SPDR GOLD TRUST,GLD,138.92
3787,2019-12-05,SPDR GOLD TRUST,GLD,139.0
3788,2019-12-06,SPDR GOLD TRUST,GLD,137.62
3789,2019-12-09,SPDR GOLD TRUST,GLD,137.58
3790,2019-12-10,SPDR GOLD TRUST,GLD,137.97
3791,2019-12-11,SPDR GOLD TRUST,GLD,138.92
3792,2019-12-12,SPDR GOLD TRUST,GLD,138.43
3793,2019-12-13,SPDR GOLD TRUST,GLD,139.05
3794,2019-12-16,SPDR GOLD TRUST,GLD,139.04
3795,2019-12-17,SPDR GOLD TRUST,GLD,139.01
3796,2019-12-18,SPDR GOLD TRUST,GLD,139.02
3797,2019-12-19,SPDR GOLD TRUST,GLD,139.38
3798,2019-12-20,SPDR GOLD TRUST,GLD,139.52
3799,2019-12-23,SPDR GOLD TRUST,GLD,139.95
3800,2019-12-24,SPDR GOLD TRUST,GLD,141.27
3801,2019-12-26,SPDR GOLD TRUST,GLD,142.38
3802,2019-12-27,SPDR GOLD TRUST,GLD,142.33
3803,2019-12-30,SPDR GOLD TRUST,GLD,142.63
3804,2019-12-31,SPDR GOLD TRUST,GLD,142.9
3805,2020-01-02,SPDR GOLD TRUST,GLD,143.95
3806,2020-01-03,SPDR GOLD TRUST,GLD,145.86
3807,2020-01-06,SPDR GOLD TRUST,GLD,147.39
3808,2020-01-07,SPDR GOLD TRUST,GLD,147.97
3809,2020-01-08,SPDR GOLD TRUST,GLD,146.86
3810,2020-01-09,SPDR GOLD TRUST,GLD,146.03
3811,2020-01-10,SPDR GOLD TRUST,GLD,146.91
3812,2020-01-13,SPDR GOLD TRUST,GLD,145.82
3813,2020-01-14,SPDR GOLD TRUST,GLD,145.69
3814,2020-01-15,SPDR GOLD TRUST,GLD,146.54
3815,2020-01-16,SPDR GOLD TRUST,GLD,146.31
3816,2020-01-17,SPDR GOLD TRUST,GLD,146.58
3817,2020-01-21,SPDR GOLD TRUST,GLD,146.74
3818,2020-01-22,SPDR GOLD TRUST,GLD,146.79
3819,2020-01-23,SPDR GOLD TRUST,GLD,147.12
3820,2020-01-24,SPDR GOLD TRUST,GLD,147.98
3821,2020-01-27,SPDR GOLD TRUST,GLD,148.99
3822,2020-01-28,SPDR GOLD TRUST,GLD,147.66
3823,2020-01-29,SPDR GOLD TRUST,GLD,148.46
3824,2020-01-30,SPDR GOLD TRUST,GLD,148.47
3825,2020-01-31,SPDR GOLD TRUST,GLD,149.33
3826,2020-02-03,SPDR GOLD TRUST,GLD,148.36
3827,2020-02-04,SPDR GOLD TRUST,GLD,146.43
3828,2020-02-05,SPDR GOLD TRUST,GLD,146.61
3829,2020-02-06,SPDR GOLD TRUST,GLD,147.4
3830,2020-02-07,SPDR GOLD TRUST,GLD,147.79
3831,2020-02-10,SPDR GOLD TRUST,GLD,148.17
3832,2020-02-11,SPDR GOLD TRUST,GLD,147.66
3833,2020-02-12,SPDR GOLD TRUST,GLD,147.54
3834,2020-02-13,SPDR GOLD TRUST,GLD,148.38
3835,2020-02-14,SPDR GOLD TRUST,GLD,149.0
3836,2020-02-18,SPDR GOLD TRUST,GLD,150.91
3837,2020-02-19,SPDR GOLD TRUST,GLD,151.79
3838,2020-02-20,SPDR GOLD TRUST,GLD,152.41
3839,2020-02-21,SPDR GOLD TRUST,GLD,154.7
3840,2020-02-24,SPDR GOLD TRUST,GLD,156.09
3841,2020-02-25,SPDR GOLD TRUST,GLD,153.3
3842,2020-02-26,SPDR GOLD TRUST,GLD,153.97
3843,2020-02-27,SPDR GOLD TRUST,GLD,154.0
3844,2020-02-28,SPDR GOLD TRUST,GLD,148.38
3845,2020-03-02,SPDR GOLD TRUST,GLD,149.2
3846,2020-03-03,SPDR GOLD TRUST,GLD,153.89
3847,2020-03-04,SPDR GOLD TRUST,GLD,154.16
3848,2020-03-05,SPDR GOLD TRUST,GLD,157.49
3849,2020-03-06,SPDR GOLD TRUST,GLD,157.55
3850,2020-03-09,SPDR GOLD TRUST,GLD,157.81
3851,2020-03-10,SPDR GOLD TRUST,GLD,154.48
3852,2020-03-11,SPDR GOLD TRUST,GLD,153.93
3853,2020-03-12,SPDR GOLD TRUST,GLD,147.79
3854,2020-03-13,SPDR GOLD TRUST,GLD,143.28
3855,2020-03-16,SPDR GOLD TRUST,GLD,141.64
3856,2020-03-17,SPDR GOLD TRUST,GLD,143.56
3857,2020-03-18,SPDR GOLD TRUST,GLD,140.7
3858,2020-03-19,SPDR GOLD TRUST,GLD,138.04
3859,2020-03-20,SPDR GOLD TRUST,GLD,140.11
3860,2020-03-23,SPDR GOLD TRUST,GLD,146.3
3861,2020-03-24,SPDR GOLD TRUST,GLD,153.4
3862,2020-03-25,SPDR GOLD TRUST,GLD,151.3
3863,2020-03-26,SPDR GOLD TRUST,GLD,153.24
3864,2020-03-27,SPDR GOLD TRUST,GLD,152.25
3865,2020-03-30,SPDR GOLD TRUST,GLD,152.92
3866,2020-03-31,SPDR GOLD TRUST,GLD,148.05
3867,2020-04-01,SPDR GOLD TRUST,GLD,149.45
3868,2020-04-02,SPDR GOLD TRUST,GLD,151.9
3869,2020-04-03,SPDR GOLD TRUST,GLD,152.65
3870,2020-04-06,SPDR GOLD TRUST,GLD,156.88
3871,2020-04-07,SPDR GOLD TRUST,GLD,156.04
3872,2020-04-08,SPDR GOLD TRUST,GLD,154.65
3873,2020-04-09,SPDR GOLD TRUST,GLD,158.69
3874,2020-04-13,SPDR GOLD TRUST,GLD,161.41
3875,2020-04-14,SPDR GOLD TRUST,GLD,162.68
3876,2020-04-15,SPDR GOLD TRUST,GLD,161.85
3877,2020-04-16,SPDR GOLD TRUST,GLD,161.71
3878,2020-04-17,SPDR GOLD TRUST,GLD,158.57
3879,2020-04-20,SPDR GOLD TRUST,GLD,159.7
3880,2020-04-21,SPDR GOLD TRUST,GLD,158.61
3881,2020-04-22,SPDR GOLD TRUST,GLD,161.73
3882,2020-04-23,SPDR GOLD TRUST,GLD,163.34
3883,2020-04-24,SPDR GOLD TRUST,GLD,162.64
3884,2020-04-27,SPDR GOLD TRUST,GLD,161.56
3885,2020-04-28,SPDR GOLD TRUST,GLD,160.84
3886,2020-04-29,SPDR GOLD TRUST,GLD,161.73
3887,2020-04-30,SPDR GOLD TRUST,GLD,158.8
3888,2020-05-01,SPDR GOLD TRUST,GLD,159.78
3889,2020-05-04,SPDR GOLD TRUST,GLD,160.34
3890,2020-05-05,SPDR GOLD TRUST,GLD,161.02
3891,2020-05-06,SPDR GOLD TRUST,GLD,158.95
3892,2020-05-07,SPDR GOLD TRUST,GLD,161.39
3893,2020-05-08,SPDR GOLD TRUST,GLD,160.42
3894,2020-05-11,SPDR GOLD TRUST,GLD,159.42
3895,2020-05-12,SPDR GOLD TRUST,GLD,160.04
3896,2020-05-13,SPDR GOLD TRUST,GLD,161.58
3897,2020-05-14,SPDR GOLD TRUST,GLD,163.01
3898,2020-05-15,SPDR GOLD TRUST,GLD,163.93
3899,2020-05-18,SPDR GOLD TRUST,GLD,162.69
3900,2020-05-19,SPDR GOLD TRUST,GLD,164.26
3901,2020-05-20,SPDR GOLD TRUST,GLD,164.65
3902,2020-05-21,SPDR GOLD TRUST,GLD,162.25
3903,2020-05-22,SPDR GOLD TRUST,GLD,163.21
3904,2020-05-26,SPDR GOLD TRUST,GLD,160.89
3905,2020-05-27,SPDR GOLD TRUST,GLD,161.18
3906,2020-05-28,SPDR GOLD TRUST,GLD,161.72
3907,2020-05-29,SPDR GOLD TRUST,GLD,162.91
3908,2020-06-01,SPDR GOLD TRUST,GLD,163.66
3909,2020-06-02,SPDR GOLD TRUST,GLD,162.6
3910,2020-06-03,SPDR GOLD TRUST,GLD,159.6
3911,2020-06-04,SPDR GOLD TRUST,GLD,161.28
3912,2020-06-05,SPDR GOLD TRUST,GLD,158.01
3913,2020-06-08,SPDR GOLD TRUST,GLD,159.72
3914,2020-06-09,SPDR GOLD TRUST,GLD,161.26
3915,2020-06-10,SPDR GOLD TRUST,GLD,163.57
3916,2020-06-11,SPDR GOLD TRUST,GLD,162.39
3917,2020-06-12,SPDR GOLD TRUST,GLD,162.62
3918,2020-06-15,SPDR GOLD TRUST,GLD,162.33
3919,2020-06-16,SPDR GOLD TRUST,GLD,162.25
3920,2020-06-17,SPDR GOLD TRUST,GLD,162.56
3921,2020-06-18,SPDR GOLD TRUST,GLD,162.24
3922,2020-06-19,SPDR GOLD TRUST,GLD,164.03
3923,2020-06-22,SPDR GOLD TRUST,GLD,165.09
3924,2020-06-23,SPDR GOLD TRUST,GLD,166.48
3925,2020-06-24,SPDR GOLD TRUST,GLD,165.9
3926,2020-06-25,SPDR GOLD TRUST,GLD,165.8
3927,2020-06-26,SPDR GOLD TRUST,GLD,166.54
3928,2020-06-29,SPDR GOLD TRUST,GLD,166.63
3929,2020-06-30,SPDR GOLD TRUST,GLD,167.37
3930,2020-07-01,SPDR GOLD TRUST,GLD,166.62
3931,2020-07-02,SPDR GOLD TRUST,GLD,166.98
3932,2020-07-06,SPDR GOLD TRUST,GLD,167.98
3933,2020-07-07,SPDR GOLD TRUST,GLD,169.04
3934,2020-07-08,SPDR GOLD TRUST,GLD,170.09
3935,2020-07-09,SPDR GOLD TRUST,GLD,169.63
3936,2020-07-10,SPDR GOLD TRUST,GLD,169.19
3937,2020-07-13,SPDR GOLD TRUST,GLD,169.4
3938,2020-07-14,SPDR GOLD TRUST,GLD,170.19
3939,2020-07-15,SPDR GOLD TRUST,GLD,170.34
3940,2020-07-16,SPDR GOLD TRUST,GLD,168.73
3941,2020-07-17,SPDR GOLD TRUST,GLD,170.12
3942,2020-07-20,SPDR GOLD TRUST,GLD,170.94
3943,2020-07-21,SPDR GOLD TRUST,GLD,173.0
3944,2020-07-22,SPDR GOLD TRUST,GLD,175.63
3945,2020-07-23,SPDR GOLD TRUST,GLD,177.18
3946,2020-07-24,SPDR GOLD TRUST,GLD,178.7
3947,2020-07-27,SPDR GOLD TRUST,GLD,182.23
3948,2020-07-28,SPDR GOLD TRUST,GLD,183.75
3949,2020-07-29,SPDR GOLD TRUST,GLD,185.13
3950,2020-07-30,SPDR GOLD TRUST,GLD,183.76
3951,2020-07-31,SPDR GOLD TRUST,GLD,185.43
3952,2020-08-03,SPDR GOLD TRUST,GLD,185.64
3953,2020-08-04,SPDR GOLD TRUST,GLD,189.59
3954,2020-08-05,SPDR GOLD TRUST,GLD,191.35
3955,2020-08-06,SPDR GOLD TRUST,GLD,193.89
3956,2020-08-07,SPDR GOLD TRUST,GLD,190.81
3957,2020-08-10,SPDR GOLD TRUST,GLD,190.15
3958,2020-08-11,SPDR GOLD TRUST,GLD,179.94
3959,2020-08-12,SPDR GOLD TRUST,GLD,179.1
3960,2020-08-13,SPDR GOLD TRUST,GLD,183.33
3961,2020-08-14,SPDR GOLD TRUST,GLD,182.54
3962,2020-08-17,SPDR GOLD TRUST,GLD,186.5
3963,2020-08-18,SPDR GOLD TRUST,GLD,188.18
3964,2020-08-19,SPDR GOLD TRUST,GLD,182.24
3965,2020-08-20,SPDR GOLD TRUST,GLD,183.5
3966,2020-08-21,SPDR GOLD TRUST,GLD,182.03
3967,2020-08-24,SPDR GOLD TRUST,GLD,181.0
3968,2020-08-25,SPDR GOLD TRUST,GLD,181.22
3969,2020-08-26,SPDR GOLD TRUST,GLD,183.36
3970,2020-08-27,SPDR GOLD TRUST,GLD,181.24
3971,2020-08-28,SPDR GOLD TRUST,GLD,184.39
3972,2020-08-31,SPDR GOLD TRUST,GLD,184.83
3973,2020-09-01,SPDR GOLD TRUST,GLD,185.05
3974,2020-09-02,SPDR GOLD TRUST,GLD,182.62
3975,2020-09-03,SPDR GOLD TRUST,GLD,181.14
3976,2020-09-04,SPDR GOLD TRUST,GLD,181.64
3977,2020-09-08,SPDR GOLD TRUST,GLD,181.29
3978,2020-09-09,SPDR GOLD TRUST,GLD,183.05
3979,2020-09-10,SPDR GOLD TRUST,GLD,182.46
3980,2020-09-11,SPDR GOLD TRUST,GLD,182.45
3981,2020-09-14,SPDR GOLD TRUST,GLD,183.89
3982,2020-09-15,SPDR GOLD TRUST,GLD,183.45
3983,2020-09-16,SPDR GOLD TRUST,GLD,183.97
3984,2020-09-17,SPDR GOLD TRUST,GLD,182.96
3985,2020-09-18,SPDR GOLD TRUST,GLD,183.2
3986,2020-09-21,SPDR GOLD TRUST,GLD,179.52
3987,2020-09-22,SPDR GOLD TRUST,GLD,178.65
3988,2020-09-23,SPDR GOLD TRUST,GLD,174.79
3989,2020-09-24,SPDR GOLD TRUST,GLD,175.44
3990,2020-09-25,SPDR GOLD TRUST,GLD,174.94
3991,2020-09-28,SPDR GOLD TRUST,GLD,176.7
3992,2020-09-29,SPDR GOLD TRUST,GLD,178.19
3993,2020-09-30,SPDR GOLD TRUST,GLD,177.12
3994,2020-10-01,SPDR GOLD TRUST,GLD,178.7
3995,2020-10-02,SPDR GOLD TRUST,GLD,178.54
3996,2020-10-05,SPDR GOLD TRUST,GLD,179.41
3997,2020-10-06,SPDR GOLD TRUST,GLD,177.3
3998,2020-10-07,SPDR GOLD TRUST,GLD,177.22
3999,2020-10-08,SPDR GOLD TRUST,GLD,177.85
4000,2020-10-09,SPDR GOLD TRUST,GLD,181.08
4001,2020-10-12,SPDR GOLD TRUST,GLD,180.56
4002,2020-10-13,SPDR GOLD TRUST,GLD,177.72
4003,2020-10-14,SPDR GOLD TRUST,GLD,178.27
4004,2020-10-15,SPDR GOLD TRUST,GLD,178.92
4005,2020-10-16,SPDR GOLD TRUST,GLD,178.3
4006,2020-10-19,SPDR GOLD TRUST,GLD,178.39
4007,2020-10-20,SPDR GOLD TRUST,GLD,179.25
4008,2020-10-21,SPDR GOLD TRUST,GLD,180.6
4009,2020-10-22,SPDR GOLD TRUST,GLD,178.83
4010,2020-10-23,SPDR GOLD TRUST,GLD,178.64
4011,2020-10-26,SPDR GOLD TRUST,GLD,178.55
4012,2020-10-27,SPDR GOLD TRUST,GLD,179.02
4013,2020-10-28,SPDR GOLD TRUST,GLD,176.13
4014,2020-10-29,SPDR GOLD TRUST,GLD,175.4
4015,2020-10-30,SPDR GOLD TRUST,GLD,176.2
4016,2020-11-02,SPDR GOLD TRUST,GLD,177.91
4017,2020-11-03,SPDR GOLD TRUST,GLD,178.92
4018,2020-11-04,SPDR GOLD TRUST,GLD,178.82
4019,2020-11-05,SPDR GOLD TRUST,GLD,182.93
4020,2020-11-06,SPDR GOLD TRUST,GLD,183.19
4021,2020-11-09,SPDR GOLD TRUST,GLD,175.08
4022,2020-11-10,SPDR GOLD TRUST,GLD,175.66
4023,2020-11-11,SPDR GOLD TRUST,GLD,174.9
4024,2020-11-12,SPDR GOLD TRUST,GLD,175.96
4025,2020-11-13,SPDR GOLD TRUST,GLD,177.16
4026,2020-11-16,SPDR GOLD TRUST,GLD,177.15
4027,2020-11-17,SPDR GOLD TRUST,GLD,176.5
4028,2020-11-18,SPDR GOLD TRUST,GLD,175.49
4029,2020-11-19,SPDR GOLD TRUST,GLD,175.16
4030,2020-11-20,SPDR GOLD TRUST,GLD,175.69
4031,2020-11-23,SPDR GOLD TRUST,GLD,172.23
4032,2020-11-24,SPDR GOLD TRUST,GLD,169.59
4033,2020-11-25,SPDR GOLD TRUST,GLD,169.51
4034,2020-11-27,SPDR GOLD TRUST,GLD,167.79
4035,2020-11-30,SPDR GOLD TRUST,GLD,166.67
4036,2020-12-01,SPDR GOLD TRUST,GLD,170.18
4037,2020-12-02,SPDR GOLD TRUST,GLD,171.46
4038,2020-12-03,SPDR GOLD TRUST,GLD,172.81
4039,2020-12-04,SPDR GOLD TRUST,GLD,172.32
4040,2020-12-07,SPDR GOLD TRUST,GLD,174.89
4041,2020-12-08,SPDR GOLD TRUST,GLD,175.5
4042,2020-12-09,SPDR GOLD TRUST,GLD,172.5
4043,2020-12-10,SPDR GOLD TRUST,GLD,172.17
4044,2020-12-11,SPDR GOLD TRUST,GLD,172.49
4045,2020-12-14,SPDR GOLD TRUST,GLD,171.54
4046,2020-12-15,SPDR GOLD TRUST,GLD,173.94
4047,2020-12-16,SPDR GOLD TRUST,GLD,174.9
4048,2020-12-17,SPDR GOLD TRUST,GLD,176.74
4049,2020-12-18,SPDR GOLD TRUST,GLD,176.44
4050,2020-12-21,SPDR GOLD TRUST,GLD,175.88
4051,2020-12-22,SPDR GOLD TRUST,GLD,174.49
4052,2020-12-23,SPDR GOLD TRUST,GLD,175.65
4053,2020-12-24,SPDR GOLD TRUST,GLD,176.35
4054,2020-12-28,SPDR GOLD TRUST,GLD,175.71
4055,2020-12-29,SPDR GOLD TRUST,GLD,176.35
4056,2020-12-30,SPDR GOLD TRUST,GLD,177.7
4057,2020-12-31,SPDR GOLD TRUST,GLD,178.36
4058,2021-01-04,SPDR GOLD TRUST,GLD,182.33
4059,2021-01-05,SPDR GOLD TRUST,GLD,182.87
4060,2021-01-06,SPDR GOLD TRUST,GLD,179.9
4061,2021-01-07,SPDR GOLD TRUST,GLD,179.48
4062,2021-01-08,SPDR GOLD TRUST,GLD,173.34
4063,2021-01-11,SPDR GOLD TRUST,GLD,173.0
4064,2021-01-12,SPDR GOLD TRUST,GLD,174.12
4065,2021-01-13,SPDR GOLD TRUST,GLD,173.37
4066,2021-01-14,SPDR GOLD TRUST,GLD,173.28
4067,2021-01-15,SPDR GOLD TRUST,GLD,171.13
4068,2021-01-19,SPDR GOLD TRUST,GLD,172.58
4069,2021-01-20,SPDR GOLD TRUST,GLD,175.39
4070,2021-01-21,SPDR GOLD TRUST,GLD,175.28
4071,2021-01-22,SPDR GOLD TRUST,GLD,173.9
4072,2021-01-25,SPDR GOLD TRUST,GLD,174.05
4073,2021-01-26,SPDR GOLD TRUST,GLD,173.62
4074,2021-01-27,SPDR GOLD TRUST,GLD,172.52
4075,2021-01-28,SPDR GOLD TRUST,GLD,172.68
4076,2021-01-29,SPDR GOLD TRUST,GLD,172.61
4077,2021-02-01,SPDR GOLD TRUST,GLD,174.23
4078,2021-02-02,SPDR GOLD TRUST,GLD,172.11
4079,2021-02-03,SPDR GOLD TRUST,GLD,171.85
4080,2021-02-04,SPDR GOLD TRUST,GLD,168.15
4081,2021-02-05,SPDR GOLD TRUST,GLD,169.81
4082,2021-02-08,SPDR GOLD TRUST,GLD,171.52
4083,2021-02-09,SPDR GOLD TRUST,GLD,172.08
4084,2021-02-10,SPDR GOLD TRUST,GLD,172.71
4085,2021-02-11,SPDR GOLD TRUST,GLD,171.21
4086,2021-02-12,SPDR GOLD TRUST,GLD,170.69
4087,2021-02-16,SPDR GOLD TRUST,GLD,168.24
4088,2021-02-17,SPDR GOLD TRUST,GLD,166.33
4089,2021-02-18,SPDR GOLD TRUST,GLD,166.32
4090,2021-02-19,SPDR GOLD TRUST,GLD,167.01
4091,2021-02-22,SPDR GOLD TRUST,GLD,169.51
4092,2021-02-23,SPDR GOLD TRUST,GLD,169.12
4093,2021-02-24,SPDR GOLD TRUST,GLD,169.0
4094,2021-02-25,SPDR GOLD TRUST,GLD,165.82
4095,2021-02-26,SPDR GOLD TRUST,GLD,161.81
4096,2021-03-01,SPDR GOLD TRUST,GLD,161.53
4097,2021-03-02,SPDR GOLD TRUST,GLD,162.41
4098,2021-03-03,SPDR GOLD TRUST,GLD,160.62
4099,2021-03-04,SPDR GOLD TRUST,GLD,159.04
4100,2021-03-05,SPDR GOLD TRUST,GLD,159.14
4101,2021-03-08,SPDR GOLD TRUST,GLD,157.49
4102,2021-03-09,SPDR GOLD TRUST,GLD,160.84
4103,2021-03-10,SPDR GOLD TRUST,GLD,161.66
4104,2021-03-11,SPDR GOLD TRUST,GLD,161.52
4105,2021-03-12,SPDR GOLD TRUST,GLD,161.49
4106,2021-03-15,SPDR GOLD TRUST,GLD,162.2
4107,2021-03-16,SPDR GOLD TRUST,GLD,162.35
4108,2021-03-17,SPDR GOLD TRUST,GLD,163.51
4109,2021-03-18,SPDR GOLD TRUST,GLD,162.56
4110,2021-03-19,SPDR GOLD TRUST,GLD,163.24
4111,2021-03-22,SPDR GOLD TRUST,GLD,163.0
4112,2021-03-23,SPDR GOLD TRUST,GLD,161.81
4113,2021-03-24,SPDR GOLD TRUST,GLD,162.37
4114,2021-03-25,SPDR GOLD TRUST,GLD,161.78
4115,2021-03-26,SPDR GOLD TRUST,GLD,162.24
4116,2021-03-29,SPDR GOLD TRUST,GLD,160.31
4117,2021-03-30,SPDR GOLD TRUST,GLD,157.57
4118,2021-03-31,SPDR GOLD TRUST,GLD,159.96
4119,2021-04-01,SPDR GOLD TRUST,GLD,161.98
4120,2021-04-05,SPDR GOLD TRUST,GLD,161.92
4121,2021-04-06,SPDR GOLD TRUST,GLD,163.22
4122,2021-04-07,SPDR GOLD TRUST,GLD,162.76
4123,2021-04-08,SPDR GOLD TRUST,GLD,164.51
4124,2021-04-09,SPDR GOLD TRUST,GLD,163.27
4125,2021-04-12,SPDR GOLD TRUST,GLD,162.28
4126,2021-04-13,SPDR GOLD TRUST,GLD,163.43
4127,2021-04-14,SPDR GOLD TRUST,GLD,162.72
4128,2021-04-15,SPDR GOLD TRUST,GLD,165.35
4129,2021-04-16,SPDR GOLD TRUST,GLD,166.35
4130,2021-04-19,SPDR GOLD TRUST,GLD,165.89
4131,2021-04-20,SPDR GOLD TRUST,GLD,166.48
4132,2021-04-21,SPDR GOLD TRUST,GLD,168.13
4133,2021-04-22,SPDR GOLD TRUST,GLD,167.04
4134,2021-04-23,SPDR GOLD TRUST,GLD,166.4
4135,2021-04-26,SPDR GOLD TRUST,GLD,166.84
4136,2021-04-27,SPDR GOLD TRUST,GLD,166.42
4137,2021-04-28,SPDR GOLD TRUST,GLD,166.91
4138,2021-04-29,SPDR GOLD TRUST,GLD,166.22
4139,2021-04-30,SPDR GOLD TRUST,GLD,165.66
4140,2021-05-03,SPDR GOLD TRUST,GLD,167.81
4141,2021-05-04,SPDR GOLD TRUST,GLD,166.58
4142,2021-05-05,SPDR GOLD TRUST,GLD,167.27
4143,2021-05-06,SPDR GOLD TRUST,GLD,170.06
4144,2021-05-07,SPDR GOLD TRUST,GLD,171.59
4145,2021-05-10,SPDR GOLD TRUST,GLD,172.11
4146,2021-05-11,SPDR GOLD TRUST,GLD,172.14
4147,2021-05-12,SPDR GOLD TRUST,GLD,170.43
4148,2021-05-13,SPDR GOLD TRUST,GLD,171.13
4149,2021-05-14,SPDR GOLD TRUST,GLD,172.69
4150,2021-05-17,SPDR GOLD TRUST,GLD,174.7
4151,2021-05-18,SPDR GOLD TRUST,GLD,175.04
4152,2021-05-19,SPDR GOLD TRUST,GLD,175.16
4153,2021-05-20,SPDR GOLD TRUST,GLD,175.96
4154,2021-05-21,SPDR GOLD TRUST,GLD,176.04
4155,2021-05-24,SPDR GOLD TRUST,GLD,176.35
4156,2021-05-25,SPDR GOLD TRUST,GLD,177.95
4157,2021-05-26,SPDR GOLD TRUST,GLD,177.64
4158,2021-05-27,SPDR GOLD TRUST,GLD,177.71
4159,2021-05-28,SPDR GOLD TRUST,GLD,178.38
4160,2021-06-01,SPDR GOLD TRUST,GLD,177.9
4161,2021-06-02,SPDR GOLD TRUST,GLD,178.77
4162,2021-06-03,SPDR GOLD TRUST,GLD,175.27
4163,2021-06-04,SPDR GOLD TRUST,GLD,177.16
4164,2021-06-07,SPDR GOLD TRUST,GLD,177.87
4165,2021-06-08,SPDR GOLD TRUST,GLD,177.32
4166,2021-06-09,SPDR GOLD TRUST,GLD,176.98
4167,2021-06-10,SPDR GOLD TRUST,GLD,177.74
